TransactionID,CustomerCode,Accessories_name,Accessories_subname,Unitprice,Unit,SalesValue
P150371,0413AS000000564,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150377,0413AT000000169,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150379,0413AT000000230,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150385,0413AT000000565,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150387,0413AT000000602,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150388,0413AT000000605,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150392,0413CY000000036,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150399,0413CY000000508,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150401,0413CY000000637,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150403,0413DB000000175,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150404,0413DB000000228,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150409,0413DB000000438,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150412,0413DC000000408,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150414,0413DE000000205,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150416,0413DE000000353,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150418,0413DE000000488,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150419,0413DF000000017,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150425,0509AA000005097,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150430,0509AI000000937,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150431,0509AQ000001412,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150435,0510A$000001326,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150436,0510A$000003585,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150437,0510A0000001307,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150438,0510A7000000168,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150447,0510AA000007530,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150451,0413DF000000532,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150452,0413DF000000650,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150453,0413DG000000070,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150454,0413DH000000083,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150455,0413DH000000191,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150458,0413DH000000392,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150459,0413DH000000454,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150461,0413DI000000214,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150465,0413DK000000036,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150466,0413DK000000096,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150469,0413DM000000057,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150470,0413DM000000217,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150471,0413DM000000228,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150473,0413DN000000072,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150475,0413DN000000136,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150477,0413DN000000171,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150479,0413DO000000042,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150484,0413AV000000154,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150487,0413AW000000025,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150489,0413AW000000399,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150493,0413AW000000600,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150494,0413AW000000730,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150497,0413AY000000364,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150498,0413AY000000372,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150501,0413AY000000760,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150504,0413AY000001001,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150507,0413BA000000057,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150508,0413BA000000076,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150510,0413BD000000041,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150511,0313DQ000000141,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150512,0313DQ000000198,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150513,0313DQ000000241,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150515,0313DQ000000468,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150516,0313DR000000064,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150517,0313DR000000084,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150518,0313DR000000168,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150520,0313DR000000334,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150521,0313DR000000380,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150523,0313DR000000556,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150524,0313DR000000561,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150525,0313DR000000597,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150527,0313DS000000030,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150528,0313DS000000239,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150529,0313DS000000256,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150533,0313DT000000406,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150534,0313DT000000454,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150536,0313DV000000276,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150537,0313DV000000399,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150539,0313DV000000542,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150558,0413AK000000817,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150562,0413AK000000941,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150563,0413AK000001030,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150565,0413AK000001240,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150567,0413AK000001384,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150571,0413A9000000237,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150573,0413A9000000267,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150576,0413A9000000483,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150579,0413A9000000612,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150586,0413AA000000690,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150590,0413AA000000835,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150592,0413AA000001198,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150598,0413AA000001755,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150599,0413AA000001758,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150601,0313DB000000130,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150603,0313DB000000157,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150604,0313DB000000191,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150606,0313DB000000234,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150608,0313DB000000306,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150614,0313DE000000038,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150620,0313DE000000383,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150627,0313DF000000340,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150631,0413BM000000359,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150636,0413BP000000612,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150639,0413BU000000142,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150640,0413BU000000153,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150642,0413BU000000304,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150646,0413BX000000390,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150650,0413BZ000000091,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150652,0413BZ000000183,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150654,0413BZ000000328,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150656,0413BZ000000350,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150658,0413CA000000032,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150659,0413AA000001978,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150661,0413AA000002025,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150666,0413AA000002581,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150669,0413AA000002721,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150670,0413AA000002747,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150675,0413AA000003182,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150681,0413AA000003567,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150682,0413AA000003654,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150685,0413AA000003769,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150687,0413AA000003834,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150688,0413AA000003878,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150691,0313DY000000898,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150692,0313DY000000903,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150694,0313DY000000956,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150695,0313DZ000000048,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150701,0313DZ000000306,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150703,0313EB000000186,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150705,0313EC000000088,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150706,0313EC000000129,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150711,0313EC000000608,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150713,0313EJ000000138,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150715,0313EK000000031,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150716,0313EL000000022,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150718,0313EL000000140,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150720,0513AG000000083,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150721,0513AG000000156,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150722,0513AG000000261,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150724,0513AG000000310,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150725,0513AG000000350,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150731,0513AG000000993,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150733,0513AI000000018,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150735,0513AI000000257,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150736,0513AI000000259,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150739,0513AJ000000098,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150742,0513AJ000000422,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150743,0513AJ000000485,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150751,0413BD000000300,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150752,0413BD000000347,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150753,0413BD000000392,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150754,0413BD000000425,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150758,0413BG000000298,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150762,0413BG000000443,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150765,0413BG000000620,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150769,0413BG000000790,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150770,0413BH000000134,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150774,0413BI000000079,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150782,0413BG000000857,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150783,0413BH000000007,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150785,0413BI000000138,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150786,0413BI000000159,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150788,0413BM000000084,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150792,0413BM000000418,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150793,0413BM000000433,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150797,0413BP000000384,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150799,0413BU000000062,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150801,0413BU000000292,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150802,0413BX000000063,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150803,0413BX000000161,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150804,0413BX000000184,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150811,0413CZ000000445,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150818,0413DB000000198,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150826,0413DE000000048,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150830,0413DE000000416,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150832,0413DF000000611,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150833,0413DF000000665,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150838,0313DV000000543,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150842,0313DV000000712,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150843,0313DV000000810,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150844,0313DV000000891,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150846,0313DV000000946,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150847,0313DV000000975,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150851,0313DW000000298,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150859,0313DY000000069,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150860,0313DY000000135,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150862,0313DY000000207,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150863,0313DY000000344,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150869,0413AN000000462,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150879,0413AQ000000007,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150881,0413AQ000000157,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150886,0413AR000000123,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150887,0413AR000000151,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150890,0413AR000000368,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150896,0413AS000000160,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150898,0413AS000000276,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150899,0413DP000000023,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150900,0413DP000000088,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150902,0413DP000000229,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150906,0413DP000000458,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150907,0413DQ000000422,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150912,0413DR000000397,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150913,0413DR000000613,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150914,0413DR000000658,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150915,0413DR000000691,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150916,0413DS000000046,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150921,0413DS000000273,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150922,0413DS000000297,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150924,0413DT000000122,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150927,0413DT000000224,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150928,0413DT000000237,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150930,0313DF000000498,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150935,0313DH000000171,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150937,0313DH000000437,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150942,0313DJ000000193,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150944,0313DK000000043,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150948,0313DM000000159,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150949,0313DM000000192,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150950,0313DM000000313,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150952,0313DN000000051,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150953,0313DN000000082,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150954,0313DN000000117,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150957,0313DO000000055,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150959,0313DI000000144,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150962,0313DJ000000212,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150963,0313DK000000036,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150964,0313DK000000049,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P150965,0313DK000000061,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150969,0313DM000000123,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150971,0313DM000000185,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150975,0313DN000000016,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150976,0313DN000000031,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150977,0313DN000000033,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150978,0313DN000000111,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150980,0313DO000000024,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P150982,0313DO000000053,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P150983,0313DO000000059,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P150988,0313DP000000172,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P150990,0513AK000000095,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P150993,0513AK000000506,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
P150995,0513AK000000614,Dây sạc nhanh,Củ sạc/ Cáp sạc,189000,1,189000
P150996,0513AK000000655,Bảo hiểm rơi vỡ,Bảo hiểm,789000,1,789000
P151006,0513AK000000986,Ốp lưng da,Ốp lưng/ Cường lực,120000,1,120000
P151008,0513AN000000073,Ốp lưng cao cấp,Ốp lưng/ Cường lực,200000,1,200000
P151010,0513AN000000383,Ốp lưng chính hãng,Ốp lưng/ Cường lực,490000,1,490000
P151011,0513AN000000652,Dán màn hình cao cấp,Ốp lưng/ Cường lực,99000,1,99000
P151013,0513AN000000784,Củ sạc nhanh,Củ sạc/ Cáp sạc,450000,1,450000
P151014,0513AN000000820,Củ sạc 3in1,Củ sạc/ Cáp sạc,499000,1,499000
